Date,^SP500-255040,^SP500-30,^SP500-35,^SP500-60
2021-12-08,71.7764241281925,17.76926185858605,30.690084643760173,30.467241057917825
2021-12-09,71.34114522926632,17.83783331324733,31.010126365773516,28.68770102605287
2021-12-10,73.19644354105237,20.192624055216335,31.493977850664145,29.341318212929025
2021-12-13,69.29065740833644,21.63885491282751,32.709482180676574,31.044956804191592
2021-12-14,68.15420672502033,21.56249319302992,32.071910999053955,29.375047896858987
2021-12-15,70.4315315480551,23.000924273581557,34.85321107126356,31.28531136609918
2021-12-16,67.76532017373036,23.67883904313477,35.6327507140465,31.816647188342586
2021-12-17,64.59089681442809,21.579633678714426,34.71796932086677,31.420255839845645
2021-12-20,63.321131067013205,21.62638478145549,33.861995376206686,30.479891298018224
2021-12-21,64.62846023078934,21.49392173836866,34.425644518356236,31.30640367894206
2021-12-22,66.10593063229173,22.129755759493296,35.99815671718467,32.554607888563616
2021-12-23,66.46534545576166,22.35573051998545,36.550885208475734,32.073885895735124
2021-12-27,69.08663896791771,23.6180578536098,37.98059836143069,34.77271102559796
2021-12-28,69.65228396000765,24.391044295980223,37.592510217730094,35.3504267718717
2021-12-29,71.7793730991275,24.914675670526385,38.414891625101546,36.219110909467965
2021-12-30,71.41037412011877,24.51260667503019,38.6391802600571,36.70405393866769
2021-12-31,72.99684855703616,25.39155594233149,38.09232738655186,36.944421369588596
2022-01-03,70.83145875882128,25.383765677195203,36.73988937431951,35.628744923093805
2022-01-04,72.71327982749239,25.97285810750205,34.849017131168615,35.1100593409508
2022-01-05,69.4291151900414,25.932337314485387,33.89307565109125,30.762417616598235
2022-01-06,69.7406811619377,25.672081582624216,32.27435833229253,30.893141053973473
2022-01-07,65.49903601017179,25.86688577064793,31.67290220449488,30.176272666595327
2022-01-10,62.92710179811705,24.95052610923054,33.041295646526116,29.404569413431012
2022-01-11,63.729167947850684,24.77130245147945,34.05351180445453,29.19794453545339
2022-01-12,64.40234248988807,24.828963730180597,33.704071485247475,29.56903540374953
2022-01-13,63.69307901695693,25.107929415061434,31.522535609012394,29.122043094851
2022-01-14,58.82098343865116,25.340134485277964,31.300769490593172,27.59972890136526
2022-01-18,55.8800322660576,23.466894369426548,29.478774253842687,26.693094043467802
2022-01-19,53.71613493484033,24.31156266535883,28.906716723238723,25.158129609881662
2022-01-20,49.18871831609444,23.41079304613729,28.15574509293628,24.0111273210633
2022-01-21,48.98838608934446,23.43105344264562,26.794078361668582,23.96052636066168
2022-01-24,54.442337009117715,22.99313400844525,26.329545661958576,24.175593311381792
2022-01-25,52.29316655104543,21.598334119810847,25.49289050247914,23.846674199758098
2022-01-26,50.98657463000305,20.781716485523184,24.935116978115435,21.788816016671042
2022-01-27,50.741315550319335,21.478331696172816,25.10899629887351,19.655056392981574
2022-01-28,54.96453862450645,22.894951936727438,27.708018916002874,23.699079485911234
2022-01-31,56.15182309339139,23.487154765934882,28.56147034412664,25.250902326955682
2022-02-01,57.20282554571248,23.40923309072538,28.92688660139706,24.32739619258659
2022-02-02,58.412209315079934,24.86948452319726,30.541399725968567,26.389475412044906
2022-02-03,54.71632158312267,24.88662500888177,29.950023410183956,24.9978975249477
2022-02-04,52.6533365987792,23.384292827981334,29.42248932185938,23.420761334689132
2022-02-07,51.701736044804214,23.512085516755675,29.255326457732565,23.311130210156783
2022-02-08,53.9709691792978,23.918843890410855,30.276791842960836,22.324360006272357
2022-02-09,55.6274097498014,23.94065473040785,31.339417315086713,25.234043919497374
2022-02-10,52.49202429232789,22.661186911098994,29.27213298050915,21.64966337556664
2022-02-11,50.63746322327558,22.28403915450037,27.542527475434685,20.01349702117732
2022-02-14,50.50414815917681,21.930281217157123,26.147257952746084,18.78637225538531
2022-02-15,51.93227724210801,22.154696022237363,27.592936789632173,19.254444008113403
2022-02-16,50.52256124599057,22.3946913575902,27.7609404926044,19.549633435807134
2022-02-17,48.44778037790702,23.50741516244319,25.722213916375082,18.394201943259624
2022-02-18,48.53248237540328,23.644558071765754,24.69487291336099,17.85021588091582
2022-02-22,39.95566114310025,22.612875852946047,24.378184292597147,17.567676693322465
2022-02-23,36.674454467349314,21.60300447412333,23.743125373378593,16.015853852278017
2022-02-24,38.7588105002066,19.525619461623233,24.310137870909898,18.086362275465472
2022-02-25,41.67839062428635,23.25494969571833,28.07426575798648,21.025554836249217
2022-02-28,41.5089956200589,21.634175046591775,27.11159756714561,18.87914497245935
2022-03-01,41.447121175013876,20.901709397237987,26.370705748856203,18.609256024966392
2022-03-02,45.505363710611,22.109495362984987,28.31787317812269,20.780979237970378
2022-03-03,44.91541668060235,22.985334231385714,28.943682870041386,22.105084888194337
2022-03-04,43.33189121462,23.162997933724917,29.576219272723627,23.10871349953707
2022-03-07,40.91461614288268,20.861198116144575,27.359409181509008,20.894831398873983
2022-03-08,39.96597355060776,17.67263974228015,24.668827417416807,19.827951587029236
2022-03-09,41.654825829101384,18.451856494374972,27.035163265268448,21.594841378793816
2022-03-10,41.787394659701334,17.39212361391065,26.999037957311224,22.029183447591947
2022-03-11,40.62884467590271,16.040954917193485,25.995219933704995,20.894831398873983
2022-03-14,41.06339532286016,16.6970588467497,26.855398072592273,20.01349702117732
2022-03-15,44.76000231602109,19.280944260034683,29.302372416548273,20.856880678572786
2022-03-16,46.1586596711322,19.44145796476613,30.88580526623521,22.223158085469173
2022-03-17,47.67664245993086,20.152103262199695,32.98837406992456,23.88884595643055
2022-03-18,48.89926962621074,20.473140183585837,33.85526866544315,24.150292831180998
2022-03-21,44.878590506974845,20.614962959144112,33.6965039356385,23.500883811662753
2022-03-22,45.31019218299732,21.405089887199047,33.71750439851002,23.568356048536
2022-03-23,41.38967018637136,20.329766964538877,31.352019643636098,22.2906303223424
2022-03-24,41.56643761793637,21.071582834440882,32.85900793731362,23.070762779235878
2022-03-25,40.13537754560026,22.050274128871905,33.54446591659741,24.588855936350384
2022-03-28,40.882213425657696,22.553654618832987,34.52728347733212,26.187058701425194
2022-03-29,43.991813368979926,23.680398998546682,35.271538651003276,29.77988131809839
2022-03-30,39.77595373136529,23.87208327574657,35.57059016427735,29.04612878523527
2022-03-31,35.95486959614562,23.345331990376607,33.96699769056433,27.528048497134105
2022-04-01,35.85838070567435,24.88974491970557,35.17997950404044,30.10880042972208
2022-04-04,38.0090346399792,24.490786323109948,34.169434769670644,29.69975884112477
2022-04-05,37.793966549319194,24.574938308043826,34.410519673270535,29.77988131809839
2022-04-06,35.90920550047814,26.304805204848304,36.49208801408837,31.791346708141788
2022-04-07,38.14750141244918,27.79154734355287,39.023905048375916,30.65699465942382
2022-04-08,41.0206801981277,28.296478277002613,39.82779825527991,31.091336728221954
2022-04-11,39.98586112288902,27.69492522724697,37.07757845795487,29.32023876909946
2022-04-12,39.97259974444649,27.669984964502923,35.77891311530177,28.873233591187606
2022-04-13,41.51562181389763,28.548943743727474,36.36105045791878,29.404569413431012
2022-04-14,39.27806314466034,28.494402375850147,35.729354894082,28.649737436738356
2022-04-18,38.065011143154194,27.45025002565842,34.21227653425915,28.295517844913842
2022-04-19,41.69165200272889,29.325050096921746,35.45970197800161,31.015435287619542
2022-04-20,44.51032877069989,31.218541097358244,37.27918495234803,33.44016330263151
2022-04-21,42.291911440245045,31.079838232623793,35.760435168966566,32.59677964523604
2022-04-22,37.237887731237976,28.98998308875167,30.83204285078822,30.243732034455228
2022-04-25,39.3929561311803,29.516734374121633,31.701459962843124,29.619636364151127
2022-04-26,37.454430307365485,27.59986306635298,29.198210941036074,27.69250161843928
2022-04-27,37.56785779918299,27.944270783148028,29.047003506708148,26.853338997415065
2022-04-28,39.17494806035033,29.769199840846493,30.790882763890615,29.19794453545339
2022-04-29,34.20046564970325,26.3110355145727,27.552607287447728,22.872567104987397
2022-05-02,37.237887731237976,24.680910644897924,26.684871853083724,19.74360807368436
2022-05-03,36.39236022327306,24.383254030843936,27.11159756714561,21.236400750598072
2022-05-04,40.91535338561643,27.07622217988359,29.905499967904568,22.5562982334641
2022-05-05,34.277066967893255,24.66845002544915,27.35856834266357,19.452639682361863
2022-05-06,32.461534809904656,24.615459101060466,26.98140084982146,18.23395698931234
2022-05-09,32.46374653810591,24.67780024599735,23.717930970412105,12.773042660071376
2022-05-10,29.8778137048749,23.734940366424006,24.128691000542844,10.196511763854632
2022-05-11,26.724015160587644,23.307931108183766,23.333195927961036,10.015187366077804
2022-05-12,29.47640301787615,23.234689299209997,24.47394763378721,10.833257674259155
2022-05-13,32.13967441203094,24.98636703601147,25.784374466144232,13.662819110510526
2022-05-16,32.0210952118422,25.553639114398095,26.653791578199137,12.751963216241835
2022-05-17,33.250357562725874,24.107408256786922,28.40354645316743,13.932695188990142
2022-05-18,26.603961474931403,16.189008002476136,25.06867705082132,10.576031835879917
2022-05-19,27.912027881441293,13.893438494620192,25.34000139046033,10.352535681430663
2022-05-20,24.151343705799142,14.195774974909913,26.919240300052326,11.663991091554205
2022-05-23,25.237715827810312,16.591086509895582,27.939864846435135,13.021839294721449
2022-05-24,25.6464809606165,18.528218214172565,28.265782186234322,14.383908534259927
2022-05-25,28.915172491423704,18.571858918013028,28.243110299804176,15.029096517406915
2022-05-26,33.849151505539574,19.913667882258746,28.775679167069136,14.915244356503333
2022-05-27,36.46896154146306,21.224306274036042,30.987444225211092,18.15805554870995
2022-05-31,34.050958217757056,20.34223709591092,29.18813112902303,16.572490154722217
2022-06-01,31.652833475567242,18.761983239801005,27.34932936949597,15.290543392157385
2022-06-02,34.634279053926974,20.39366806488767,28.340545064552835,16.981531743319557
2022-06-03,33.64144685145207,19.139121484476405,26.878921052000138,15.526689786707038
2022-06-06,33.78875154596206,19.20458254023709,26.87471685777294,15.18934147135418
2022-06-07,33.16859554539959,19.7048336074511,28.527877806837985,16.517668157949373
2022-06-08,31.883365682105968,18.239911820666755,27.52320869025404,13.68389855434009
2022-06-09,32.049820706163466,16.46485377653315,24.601621834575017,11.082067177922529
2022-06-10,27.652779171346364,16.0300542531566,22.566258613727452,8.416971731989676
2022-06-13,24.38482488327289,13.496039853436482,18.88025696035116,3.234375553970814
2022-06-14,23.206387327193,12.03422846555271,17.614353570273522,2.192796222326865
2022-06-15,24.056329300795397,12.126170715622898,18.81641473289113,4.575358915173067
2022-06-16,20.67568476363819,11.389034711956603,17.009534087094092,1.9060488673756204
2022-06-17,20.5224911180232,10.93241483665983,17.033057066501932,2.5596724887584354
2022-06-21,20.817837749776945,13.912138935716612,20.12769265822587,4.491015401828191
2022-06-22,20.903276990006937,13.835777215919043,21.837128285141993,6.10609587788129
2022-06-23,23.23879004441798,16.064335224525617,24.5369490224018,8.235647334212848
2022-06-24,27.32502083160262,18.22432177847093,26.567267210176702,10.470608878705502
2022-06-27,27.131314798691374,17.959386180374025,27.061198507080377,10.179640487383
2022-06-28,21.88284781403933,16.38693210132367,24.855309066724264,8.648897090168095
2022-06-29,22.583282355695534,16.958874534022762,25.94565145835295,7.822384709244279
2022-06-30,21.804781001146868,16.8903030793615,25.524811616209163,7.856120827680879
2022-07-01,23.456060872514193,18.560948742052897,27.050277856221893,9.863371615859684
2022-07-05,25.508023178911543,17.889264282224083,26.30182874245577,9.323606589887135
2022-07-06,25.530113488629013,18.141729748948965,27.13343886886257,9.336256829987533
2022-07-07,27.347120132085134,18.232112043607216,27.72397434580174,9.407950103232011
2022-07-08,27.028199714381373,18.009257193938886,28.064185945973442,8.804921007744127
2022-07-11,26.343238279368954,17.839393268659222,27.767656949235686,8.813363080486614
2022-07-12,26.245274903430182,17.473155688020704,26.07165423558213,8.176604301068767
2022-07-13,27.267569842960103,17.484065863980835,24.889752696990584,7.586238314694604
2022-07-14,27.802286603292558,17.677310096592635,24.42942419150782,6.510922864614055
2022-07-15,29.72682279669614,18.143289704360853,27.473650469034272,8.3199779785444
2022-07-18,29.84172477398115,16.979134930531092,24.733510483722277,7.151896245896472
2022-07-19,32.87546064184712,18.246142130391153,26.9839233663578,10.1922907274834
2022-07-20,33.941216939608324,17.384323836851113,25.639052903734406,9.606145777480467
2022-07-21,34.63060183102324,17.811342607014602,27.530765985730767,10.71518447698432
2022-07-22,35.023902847950694,18.62016997616598,27.039357205363412,11.588089650951815
2022-07-25,34.5385363969545,19.162501791808538,27.73741751319656,11.663991091554205
2022-07-26,30.424317358182364,18.598349624245735,28.43967176112465,11.891708282374713
2022-07-27,31.607169379899737,19.524059506211344,29.271292141663707,12.503166581591763
2022-07-28,32.69722771557966,21.420670417471644,29.977740329686764,16.66526287179626
2022-07-29,32.949112989102105,20.54483154907092,29.520775179585733,17.015261427249495
2022-08-01,35.01359044044319,21.99885267181838,28.577436028057758,15.973682095605568
2022-08-02,32.55066026380342,21.099633496085502,28.10198267748929,14.464031011233548
2022-08-03,35.159420649485675,21.807158882695244,29.285565893771693,14.932102763961641
2022-08-04,35.42604178691815,20.847168029360642,28.647153873303633,15.075489310450596
2022-08-05,36.262731372843064,20.66639392812086,28.609357141787783,15.438138106004251
2022-08-08,37.6348749618342,20.588472252911384,28.899159427762,16.25200024682767
2022-08-09,34.98486494612194,20.491840624682233,28.51946941838357,17.108034144323536
2022-08-10,37.53029438282174,21.386389446102626,29.957580705660682,18.794801459114474
2022-08-11,38.273444049210404,20.996781070055228,29.029366399218382,18.14118427223832
2022-08-12,40.38432283895275,22.11105531839688,30.72200575749018,20.16952093875335
2022-08-15,40.83065138812019,23.396762959353357,31.3612586168037,20.74301564865586
2022-08-16,45.162150245753566,24.88662500888177,31.012648882309833,20.236993175626573
2022-08-17,45.164352983189794,24.595198704552157,30.187744958402064,19.882773583802084
2022-08-18,44.89773184575731,24.91156527162581,29.623254977407075,18.98878896600502
2022-08-19,42.80601237632753,24.478316191737925,29.979422007377643,17.841786677186654
2022-08-22,39.486496050716546,23.102216744199943,28.182621173593645,15.370665869131006
2022-08-23,38.023761513124185,22.544304398284766,26.40094518489533,13.692327758069233
2022-08-24,38.1673799939654,22.837290658026287,26.54963010268694,14.501981731534741
2022-08-25,39.21913767055032,23.396762959353357,27.94405878653008,16.28574279977095
2022-08-26,34.01265755866205,20.3328868753627,24.365581964047788,13.333899998886833
2022-08-29,33.84620253460455,20.161453482747895,23.48859730238391,12.347142664015731
2022-08-30,32.39524589922216,18.97081751460865,22.67378344462143,10.71518447698432
2022-08-31,30.717452261734834,18.28198305717208,21.900129673756584,10.331456237601099
2022-09-01,32.79297037255213,19.12354095420379,23.912810754041725,10.71940551335555
2022-09-02,32.10579720933846,17.465365422884418,22.13364702774747,8.863964040888206
2022-09-06,31.218282828609766,16.720439154081834,22.158851684846216,9.968794573034124
2022-09-07,35.78767732935437,18.786913990621823,24.196737422230097,12.081474752894028
2022-09-08,37.013253466569275,18.584319537461802,26.399263507204452,12.313400111072447
2022-09-09,37.33363937897549,19.72509400395943,27.44760497309009,13.36340864644554
2022-09-12,37.50156888850049,20.219114761449042,28.26914554161608,14.333307573858335
2022-09-13,29.78648551353991,16.24355888227673,24.07073464500091,9.943494092833326
2022-09-14,29.016075847532452,16.120436547814876,24.079132779323075,8.416971731989676
2022-09-15,27.913502366908816,15.091874239818992,24.7561926242847,5.988022680606475
2022-09-16,28.99619726601623,15.384860499560492,24.41850354064934,6.021758799043075
2022-09-19,30.481022113326084,16.140696944323185,23.74396621222403,5.79404804272925
2022-09-20,27.94075337576256,15.520443453471145,22.310899958019583,3.074130600023528
2022-09-21,26.670987628347675,15.124595255776097,20.248650402382395,1.454835522105835
2022-09-22,25.528639003161512,14.901740406107766,20.867743637669832,0.49759970380678364
2022-09-23,25.342305397587815,12.908507378541545,20.21925180518871,-0.8096475389588464
2022-09-26,23.773506804750433,12.916297643677833,19.007100576425785,-3.4157063862543025
2022-09-27,24.700787339276587,10.930854881247921,18.75174192071791,-4.655474957640038
2022-09-28,29.75849726195241,12.249293050084752,21.359993256882625,-2.8675057220459155
2022-09-29,27.034097656251397,10.407223506701758,20.244446208155196,-5.65910356898277
2022-09-30,26.092818500548987,8.432690920231956,18.55685188295606,-4.722947194513272
2022-10-03,29.322472129527434,10.316831700120254,21.087828078398175,-2.9476281990195474
2022-10-04,32.1993371288747,12.009288202808666,23.90777597510132,-1.3747130451322143
2022-10-05,32.71564080239342,11.334493344079277,24.31769516638662,-3.2512468304424447
2022-10-06,32.385670734448404,9.705928429816414,22.700659525278798,-6.346463308802209
2022-10-07,29.91242815030113,8.002561751167892,20.09912464574537,-8.678418606740134
2022-10-10,29.569205694678647,8.317358850906409,19.321266680653302,-9.766384296921082
2022-10-11,30.26596301343112,9.324110318905298,20.018486149641014,-8.847092764416564
2022-10-12,29.198741220967463,9.84618173803955,19.382586391577018,-10.112168250509757
2022-10-13,30.243863712948603,11.611889561624956,22.07653151105098,-8.459137054155441
2022-10-14,27.372159412737606,9.565665609670049,21.059270320049926,-10.833264108765817
2022-10-17,30.089932824599884,10.78592170678907,23.16183912373928,-7.36274216024534
2022-10-18,31.219020071343518,12.239942829536531,23.859048338594736,-6.186218354854933
2022-10-19,27.340484947481336,11.808253705060556,22.145408517451415,-8.585645889666093
2022-10-20,24.804639666320337,10.215529717578642,21.151670305858204,-8.960951359826819
2022-10-21,27.671192258160104,11.92825612869861,23.82796806371015,-8.341063856880615
2022-10-24,31.25658348770477,13.933959287636855,26.19430391156181,-8.421186333854248
2022-10-25,34.79337064141197,15.377070234424206,27.181325666523716,-4.815719911587301
2022-10-26,34.84492368818444,16.1266763694625,28.605993786406025,-4.959093589062935
2022-10-27,36.20970384060309,16.170307561379737,27.865942806962064,-4.963314625434179
2022-10-28,39.28616382396657,18.74795315301707,30.022263771966152,-2.686174889762427
2022-10-31,38.17916688694041,18.012377104762713,29.92062481299027,-2.9054564423471096
2022-11-01,37.95232089407045,17.685109873652173,29.998740792558287,-3.112087754831394
2022-11-02,34.12239883681079,15.648236142245487,27.79789638527481,-5.646453328882373
2022-11-03,32.39083143358468,15.261738165098638,27.23928202206567,-5.633803088781974
2022-11-04,33.04191566590462,16.57238606879916,27.95918363161578,-4.415113961225792
2022-11-07,35.406891457370634,17.58692780193436,29.313293067406775,-4.482586198099026
2022-11-08,35.64994779961814,17.988996797430556,29.963466577578757,-3.862698695152833
2022-11-09,33.64218409418582,16.654978098321127,28.593391457856644,-4.908492628661342
2022-11-10,42.83105165698002,19.52093959538752,31.924907758953246,2.4542495315839963
2022-11-11,43.7244549888137,19.352626113596514,30.23647259490867,2.3446055380383246
2022-11-14,41.4441811948439,18.267962482311397,30.280996037188057,-0.36265523006031586
2022-11-15,43.74434256109494,19.553670123267874,30.19026747493838,0.8686841375962651
2022-11-16,45.29324459088602,20.103792204046744,30.02310461081159,0.012650240100398058
2022-11-17,43.674367436743665,20.12249264514314,29.968501356519162,-0.8096475389588464
2022-11-18,45.2807294459423,21.36768900500623,31.527580642085052,0.468078187234755
2022-11-21,46.783976370830935,22.553654618832987,31.587218675317864,1.1891740454907929
2022-11-22,50.04824444523563,23.432613398057534,32.749801428728766,1.657252232725548
2022-11-23,49.14452870589445,23.84559256951384,33.20677683296203,1.8090551139303468
2022-11-25,50.331066941280596,23.917283934998945,34.03587469696476,2.462678735313162
2022-11-28,48.40726799061077,23.53390586867592,33.03121583451307,-0.40482698673275364
2022-11-29,47.66043211055333,23.078845948791038,32.72208450922596,1.294597002665232
2022-11-30,50.662502503928074,25.32610439849403,35.972121475372745,3.660288419039781
